Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft API Management,APIs added to product,Remove API from product,Microsoft.ApiManagement/service/products/apis/delete,Deletes the specified API from the specified product.,,False
Microsoft API Management,APIs added to product,Remove API from product,Microsoft.ApiManagement/service/workspaces/products/apis/delete,Deletes the specified API from the specified product.,,False
Microsoft API Management,ApiVersionSets,Create VersionSet or Update VersionSet,Microsoft.ApiManagement/service/apiVersionSets/write,Creates or Updates a Api Version Set. or Updates the details of the Api VersionSet specified by its identifier.,,False
Microsoft API Management,ApiVersionSets,Get version set list or Get versionSet details,Microsoft.ApiManagement/service/apiVersionSets/read,Lists a collection of API Version Sets in the specified service instance. or Gets the details of the Api Version Set specified by its identifier.,,False
Microsoft API Management,ApiVersionSets,Remove VersionSet,Microsoft.ApiManagement/service/apiVersionSets/delete,Deletes specific Api Version Set.,,False
Microsoft API Management,Authorization,Create Authorization,Microsoft.ApiManagement/service/authorizationProviders/authorizations/write,Creates a Authorization,,False
Microsoft API Management,Authorization,Deletes a Authorization,Microsoft.ApiManagement/service/authorizationProviders/authorizations/delete,Deletes a Authorization,,False
Microsoft API Management,Authorization,Get Authorization list or Get Authorization details,Microsoft.ApiManagement/service/authorizationProviders/authorizations/read,Lists Authorization or Get Authorization,,False
Microsoft API Management,Authorization Consent,Post Authorization Confirm Consent Code,Microsoft.ApiManagement/service/authorizationProviders/authorizations/confirmConsentCode/action,Posts Authorization Confirm Consent Code,,False
Microsoft API Management,Authorization Consent,Post Authorization Login Links,Microsoft.ApiManagement/service/authorizationProviders/authorizations/getLoginLinks/action,Posts Authorization Login Links,,False
Microsoft API Management,Authorization Permission,Create Authorization Permission,Microsoft.ApiManagement/service/authorizationProviders/authorizations/permission/write,Creates a Authorization Permission,,False
Microsoft API Management,Authorization Permission,Deletes a Authorization Permission,Microsoft.ApiManagement/service/authorizationProviders/authorizations/permission/delete,Deletes a Authorization Permission,,False
Microsoft API Management,Authorization Permission,Get Authorization Permission list or Get Authorization Permission details,Microsoft.ApiManagement/service/authorizationProviders/authorizations/permission/read,Lists Authorization Permissions or Get Authorization Permission,,False
Microsoft API Management,AuthorizationProvider,Create a AuthorizationProvider,Microsoft.ApiManagement/service/authorizationProviders/write,Creates a AuthorizationProvider,,False
Microsoft API Management,AuthorizationProvider,Deletes AuthorizationProvider,Microsoft.ApiManagement/service/authorizationProviders/delete,Deletes a AuthorizationProvider,,False
Microsoft API Management,AuthorizationProvider,Get TokenTrovider list or Get AuthorizationProvider details,Microsoft.ApiManagement/service/authorizationProviders/read,Lists AuthorizationProvider within a service instance or Gets a AuthorizationProvider,,False
Microsoft API Management,Backends,Add backend or Update backend,Microsoft.ApiManagement/service/backends/write,Creates or Updates a backend. or Updates an existing backend.,,False
Microsoft API Management,Backends,Create Request,Microsoft.ApiManagement/service/backends/reconnect/action,"Notifies the APIM proxy to create a new connection to the backend after the specified timeout. If no timeout was specified, timeout of 2 minutes is used.",,False
Microsoft API Management,Backends,Get backends list or Get backend details,Microsoft.ApiManagement/service/backends/read,Lists a collection of backends in the specified service instance. or Gets the details of the backend specified by its identifier.,,False
Microsoft API Management,Backends,Remove backend,Microsoft.ApiManagement/service/backends/delete,Deletes the specified backend.,,False
Microsoft API Management,By time report,Get by time report or Get by region report or Get by developer repoer or Get by product report or Get by API report or Get by operation report or Get by subscription report or Get requests data report,Microsoft.ApiManagement/service/reports/read,Get report aggregated by time periods or Get report aggregated by geographical region or Get report aggregated by developers. or Get report aggregated by products. or Get report aggregated by APIs or Get report aggregated by operations or Get report aggregated by subscription. or Get requests reporting data,,False
Microsoft API Management,Certificates,Add certificate,Microsoft.ApiManagement/service/certificates/write,Creates or updates the certificate being used for authentication with the backend.,,False
Microsoft API Management,Certificates,Add certificate,Microsoft.ApiManagement/service/workspaces/certificates/write,Creates or updates the certificate being used for authentication with the backend.,,False
Microsoft API Management,Certificates,Get certificates list or Get cerificate details,Microsoft.ApiManagement/service/certificates/read,Lists a collection of all certificates in the specified service instance. or Gets the details of the certificate specified by its identifier.,,False
Microsoft API Management,Certificates,Get certificates list or Get cerificate details,Microsoft.ApiManagement/service/workspaces/certificates/read,Lists a collection of all certificates in the specified workspace or Gets the details of the certificate specified by its identifier.,,False
Microsoft API Management,Certificates,Refresh certificate from KeyVault,Microsoft.ApiManagement/service/certificates/refreshSecret/action,Refreshes certificate by fetching it from Key Vault.,,False
Microsoft API Management,Certificates,Refresh certificate from KeyVault,Microsoft.ApiManagement/service/workspaces/certificates/refreshSecret/action,Refreshes certificate by fetching it from Key Vault.,,False
Microsoft API Management,Certificates,Remove certificate,Microsoft.ApiManagement/service/certificates/delete,Deletes specific certificate.,,False
Microsoft API Management,Certificates,Remove certificate,Microsoft.ApiManagement/service/workspaces/certificates/delete,Deletes specific certificate.,,False
Microsoft API Management,Certificates assigned to Gateway as Certificate Authorities,Assign Certificate to Gateway as Certificate Authority,Microsoft.ApiManagement/service/gateways/certificateAuthorities/write,Adds an API to the specified Gateway.,,False
Microsoft API Management,Certificates assigned to Gateway as Certificate Authorities,Get Gateway Certificate Authority list or Get assigned Certificate Authority details,Microsoft.ApiManagement/service/gateways/certificateAuthorities/read,Get Gateway CAs list. or Get assigned Certificate Authority details.,,False
Microsoft API Management,Certificates assigned to Gateway as Certificate Authorities,Unassign Certificate Authority from Gateway,Microsoft.ApiManagement/service/gateways/certificateAuthorities/delete,Unassign Certificate Authority from Gateway.,,False
Microsoft API Management,Check Name Availability,Check Name Availability,Microsoft.ApiManagement/checkNameAvailability/read,Checks if provided service name is available,,False
Microsoft API Management,Collection of all API Management client applications,Create client application or Update client application,Microsoft.ApiManagement/service/clientApplications/write,Registers an application to API Management or Updates application details,,False
Microsoft API Management,Collection of all API Management client applications,Delete client application,Microsoft.ApiManagement/service/clientApplications/delete,Removes existing application,,False
Microsoft API Management,Collection of all API Management client applications,Get Client Application secrets,Microsoft.ApiManagement/service/clientApplications/listSecrets/action,Gets Client Application secrets.,,False
Microsoft API Management,Collection of all API Management client applications,Get client applications list or Gets API Management application details,Microsoft.ApiManagement/service/clientApplications/read,Gets all API Management client applications. or Gets API Management application details,,False
Microsoft API Management,Collection of all ApiManagement Publisher Notifications,Create publisher notification,Microsoft.ApiManagement/service/notifications/write,Create or Update API Management publisher notification.,,False
Microsoft API Management,Collection of all ApiManagement Publisher Notifications,Get all publisher notifications or Get publisher notification details,Microsoft.ApiManagement/service/notifications/read,Lists a collection of properties defined within a service instance. or Gets the details of the Notification specified by its identifier.,,False
Microsoft API Management,Collection of all email templates,Create or update email template or Update email template,Microsoft.ApiManagement/service/templates/write,Create or update API Management email template or Updates API Management email template,,False
Microsoft API Management,Collection of all email templates,Get email templates or Get email template details,Microsoft.ApiManagement/service/templates/read,Gets all email templates or Gets API Management email template details,,False
Microsoft API Management,Collection of all email templates,Reset default email template,Microsoft.ApiManagement/service/templates/delete,Reset default API Management email template,,False
Microsoft API Management,Collection of named values. Named values are used to manage constant string values across all API configurations or policies.,Create named value or Update named value,Microsoft.ApiManagement/service/namedValues/write,Creates or updates named value. or Updates the specific named value.,,False
Microsoft API Management,Collection of named values. Named values are used to manage constant string values across all API configurations or policies.,Get all named values or Get named value details,Microsoft.ApiManagement/service/namedValues/read,Lists a collection of named values defined within a service instance. or Gets the details of the named value specified by its identifier.,,False
Microsoft API Management,Collection of named values. Named values are used to manage constant string values across all API configurations or policies.,Get the value,Microsoft.ApiManagement/service/namedValues/listValue/action,Gets the secret of the named value specified by its identifier.,,False
Microsoft API Management,Collection of named values. Named values are used to manage constant string values across all API configurations or policies.,Refresh certificate from KeyVault,Microsoft.ApiManagement/service/namedValues/refreshSecret/action,Refreshes named value by fetching it from Key Vault.,,False
Microsoft API Management,Collection of named values. Named values are used to manage constant string values across all API configurations or policies.,Remove named value,Microsoft.ApiManagement/service/namedValues/delete,Deletes specific named value from the API Management service instance.,,False
Microsoft API Management,Collection of policy descriptions,Get policy descriptions,Microsoft.ApiManagement/service/policyDescriptions/read,Lists all policy descriptions.,,False
Microsoft API Management,Collection of policy snippets,Get policy snippets,Microsoft.ApiManagement/service/policySnippets/read,Lists all policy snippets.,,False
Microsoft API Management,Collection of properties. Properties are used to manage constant string values across all API configurations or policies.,Create property or Update property value,Microsoft.ApiManagement/service/properties/write,Creates or updates a property. or Updates the specific property.,,False
Microsoft API Management,Collection of properties. Properties are used to manage constant string values across all API configurations or policies.,Get all properties or Get property details,Microsoft.ApiManagement/service/properties/read,Lists a collection of properties defined within a service instance. or Gets the details of the property specified by its identifier.,,False
Microsoft API Management,Collection of properties. Properties are used to manage constant string values across all API configurations or policies.,Get property secrets,Microsoft.ApiManagement/service/properties/listSecrets/action,Gets the secrets of the property specified by its identifier.,,False
Microsoft API Management,Collection of properties. Properties are used to manage constant string values across all API configurations or policies.,Remove property,Microsoft.ApiManagement/service/properties/delete,Deletes specific property from the API Management service instance.,,False
Microsoft API Management,Content items,Create content item or Update content item,Microsoft.ApiManagement/service/contentTypes/contentItems/write,Creates new content item or Updates specified content item,,False
Microsoft API Management,Content items,Delete content item,Microsoft.ApiManagement/service/contentTypes/contentItems/delete,Removes specified content item.,,False
Microsoft API Management,Content items,Get all or Get content item details,Microsoft.ApiManagement/service/contentTypes/contentItems/read,Returns list of content items or Returns content item details,,False
Microsoft API Management,Content types,Create content item,Microsoft.ApiManagement/service/contentTypes/write,Creates new content type,,False
Microsoft API Management,Content types,Delete content item,Microsoft.ApiManagement/service/contentTypes/delete,Removes content type.,,False
Microsoft API Management,Content types,Get content types or Get all,Microsoft.ApiManagement/service/contentTypes/read,Returns list of content types or Returns content type,,False
Microsoft API Management,Deleted API Management Service,Get deleted API Management Service by location,Microsoft.ApiManagement/locations/deletedservices/read,Get deleted API Management Service which can be restored within the soft-delete period by location,,False
Microsoft API Management,Deleted API Management Service,Get deleted API Management Services,Microsoft.ApiManagement/deletedservices/read,Get deleted API Management Services which can be restored within the soft-delete period,,False
Microsoft API Management,Deleted API Management Service,Purge API Management Service,Microsoft.ApiManagement/locations/deletedservices/delete,Delete API Management Service without the option to restore it,,False
Microsoft API Management,Developer groups assigned to user,Get user groups list,Microsoft.ApiManagement/service/users/groups/read,Lists all user groups.,,False
Microsoft API Management,Developer groups associated with product,Associate group with product,Microsoft.ApiManagement/service/products/groups/write,Adds the association between the specified developer group with the specified product.,,False
Microsoft API Management,Developer groups associated with product,Associate group with product,Microsoft.ApiManagement/service/workspaces/products/groups/write,Adds the association between the specified developer group with the specified product.,,False
Microsoft API Management,Developer groups associated with product,Delete group with product association,Microsoft.ApiManagement/service/products/groups/delete,Deletes the association between the specified group and product.,,False
Microsoft API Management,Developer groups associated with product,Delete group with product association,Microsoft.ApiManagement/service/workspaces/products/groups/delete,Deletes the association between the specified group and product.,,False
Microsoft API Management,Developer groups associated with product,Get product groups list,Microsoft.ApiManagement/service/products/groups/read,Lists the collection of developer groups associated with the specified product.,,False
Microsoft API Management,Developer groups associated with product,Get product groups list,Microsoft.ApiManagement/service/workspaces/products/groups/read,Lists the collection of developer groups associated with the specified product.,,False
Microsoft API Management,Diagnostics,Add diagnostic or Update diagnostic,Microsoft.ApiManagement/service/diagnostics/write,Creates a new Diagnostic or updates an existing one. or Updates the details of the Diagnostic specified by its identifier.,,False
Microsoft API Management,Diagnostics,Get diagnostics list or Get diagnostic details,Microsoft.ApiManagement/service/diagnostics/read,Lists all diagnostics of the API Management service instance. or Gets the details of the Diagnostic specified by its identifier.,,False
Microsoft API Management,Diagnostics,Remove diagnostic,Microsoft.ApiManagement/service/diagnostics/delete,Deletes the specified Diagnostic.,,False
Microsoft API Management,Document describing the API schema,Get the document for the schema,Microsoft.ApiManagement/service/workspaces/apis/schemas/document/read,Get the document describing the Schema,,False
Microsoft API Management,Document describing the API schema,Update the document for the schema,Microsoft.ApiManagement/service/workspaces/apis/schemas/document/write,Update the document describing the Schema,,False
Microsoft API Management,Documentations,Create documentation or Update documentation,Microsoft.ApiManagement/service/workspaces/documentations/write,Creates or Updates a documentation. or Updates the specified documentation of the API Management service instance.,,False
Microsoft API Management,Documentations,Get documentations list or Get documentation details,Microsoft.ApiManagement/service/workspaces/documentations/read,Lists all Documentations of the API Management service instance. or Gets the details of the documentation specified by its identifier.,,False
Microsoft API Management,Documentations,Remove documentation,Microsoft.ApiManagement/service/workspaces/documentations/delete,Delete documentation.,,False
Microsoft API Management,External caches,Create cache or Update cache,Microsoft.ApiManagement/service/caches/write,Creates or updates an External Cache to be used in Api Management instance. or Updates the details of the cache specified by its identifier.,,False
