Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Key Vault,Certificate Issuer,Read Certificate Issuer,Microsoft.KeyVault/vaults/certificatecas/read,Read Certificate Issuer,,True
Microsoft Key Vault,Certificate Issuer,Write Certificate Issuer,Microsoft.KeyVault/vaults/certificatecas/write,Write Certificate Issuer,,True
Microsoft Key Vault,EventGrid Subscription for Key Vault,Create EventGrid Subscription for Key Vault notification,Microsoft.KeyVault/vaults/eventGridFilters/write,Notifies Microsoft.KeyVault that a new EventGrid Subscription for Key Vault is being created,,False
Microsoft Key Vault,EventGrid Subscription for Key Vault,Delete EventGrid Subscription for Key Vault notification,Microsoft.KeyVault/vaults/eventGridFilters/delete,Notifies Microsoft.KeyVault that an EventGrid Subscription for Key Vault is being deleted,,False
Microsoft Key Vault,EventGrid Subscription for Key Vault,View EventGrid Subscription for Key Vault notification,Microsoft.KeyVault/vaults/eventGridFilters/read,Notifies Microsoft.KeyVault that an EventGrid Subscription for Key Vault is being viewed,,False
Microsoft Key Vault,HSM pool,Create or Update HSM pool,Microsoft.KeyVault/hsmPools/write,Create a new HSM pool of update the properties of an existing HSM pool,,False
Microsoft Key Vault,HSM pool,Delete HSM pool,Microsoft.KeyVault/hsmPools/delete,Delete an HSM pool,,False
Microsoft Key Vault,HSM pool,Join KeyVault to HSM pool,Microsoft.KeyVault/hsmPools/joinVault/action,Join a key vault to an HSM pool,,False
Microsoft Key Vault,HSM pool,View HSM pool,Microsoft.KeyVault/hsmPools/read,View the properties of an HSM pool,,False
Microsoft Key Vault,Key,Backup Key,Microsoft.KeyVault/vaults/keys/backup/action,Creates the backup file of a key. The file can used to restore the key in a Key Vault of same subscription. Restrictions may apply.,,True
Microsoft Key Vault,Key,Create Key,Microsoft.KeyVault/vaults/keys/create/action,"Creates a new key. If the key does not exist, the first version is created. Otherwise, a new version is created with the specified value.",,True
Microsoft Key Vault,Key,Create Key (if not exist),Microsoft.KeyVault/vaults/keys/write,"Creates the first version of a new key if it does not exist. If it already exists, then the existing key is returned without any modification. This API does not create subsequent versions, and does not update existing keys.",,False
Microsoft Key Vault,Key,Create Key (if not exist),Microsoft.KeyVault/managedHSMs/keys/write,"Creates the first version of a new key if it does not exist. If it already exists, then the existing key is returned without any modification. This API does not create subsequent versions, and does not update existing keys.",,False
Microsoft Key Vault,Key,Decrypt with Key,Microsoft.KeyVault/vaults/keys/decrypt/action,Decrypts ciphertext with a key.,,True
Microsoft Key Vault,Key,Delete Key,Microsoft.KeyVault/vaults/keys/delete,Deletes a key. All versions are deleted.,,True
Microsoft Key Vault,Key,Encrypt with Key,Microsoft.KeyVault/vaults/keys/encrypt/action,"Encrypts plaintext with a key. Note that if the key is asymmetric, this operation can be performed by principals with read access.",,True
Microsoft Key Vault,Key,Import Key,Microsoft.KeyVault/vaults/keys/import/action,"Imports an externally created key. If the key does not exist, the first version is created with the imported material. Otherwise, a new version is created with the imported material.",,True
Microsoft Key Vault,Key,Purge Key,Microsoft.KeyVault/vaults/keys/purge/action,"Purges a key, making it unrecoverable.",,True
Microsoft Key Vault,Key,Read Key,Microsoft.KeyVault/vaults/keys/read,"List the keys in a specified vault, or read the current version of a specified key.",,False
Microsoft Key Vault,Key,Read Key,Microsoft.KeyVault/managedHSMs/keys/read,"List the keys in a specified managed hsm, or read the current version of a specified key.",,False
Microsoft Key Vault,Key,Read Key Properties and Public Key,Microsoft.KeyVault/vaults/keys/read,"List keys in the specified vault, or read properties and public material of a key. For asymmetric keys, this operation exposes public key and includes ability to perform public key algorithms such as encrypt and verify signature. Private keys and symmetric keys are never exposed.",,True
Microsoft Key Vault,Key,Recover Key,Microsoft.KeyVault/vaults/keys/recover/action,"Recovers the deleted key. The operation performs the reversal of the Delete operation. The operation is applicable in vaults enabled for soft-delete, and must be issued during the retention interval.",,True
Microsoft Key Vault,Key,Release a Key,Microsoft.KeyVault/vaults/keys/release/action,Release a key using public part of KEK from attestation token.,,True
Microsoft Key Vault,Key,Restore Key,Microsoft.KeyVault/vaults/keys/restore/action,Restores a key and all its versions from a backup file generated by Key Vault.,,True
Microsoft Key Vault,Key,Rotate Key,Microsoft.KeyVault/vaults/keys/rotate/action,Creates a new version of an existing key (with the same parameters).,,True
Microsoft Key Vault,Key,Sign with Key,Microsoft.KeyVault/vaults/keys/sign/action,Signs a message digest (hash) with a key.,,True
Microsoft Key Vault,Key,Unwrap with Key,Microsoft.KeyVault/vaults/keys/unwrap/action,Unwraps a symmetric key with a Key Vault key.,,True
Microsoft Key Vault,Key,Update Key,Microsoft.KeyVault/vaults/keys/update/action,Updates the specified attributes associated with the given key.,,True
Microsoft Key Vault,Key,Verify With Key,Microsoft.KeyVault/vaults/keys/verify/action,"Verifies the signature of a message digest (hash) with a key. Note that if the key is asymmetric, this operation can be performed by principals with read access.",,True
Microsoft Key Vault,Key,Wrap with Key,Microsoft.KeyVault/vaults/keys/wrap/action,"Wraps a symmetric key with a Key Vault key. Note that if the Key Vault key is asymmetric, this operation can be performed by principals with read access.",,True
Microsoft Key Vault,Key Rotation Policy,Read Key Rotation Policy,Microsoft.KeyVault/vaults/keyrotationpolicies/read,Retrieves the rotation policy of a given key.,,True
Microsoft Key Vault,Key Rotation Policy,Write Key Rotation Policy,Microsoft.KeyVault/vaults/keyrotationpolicies/write,Updates the rotation policy of a given key.,,True
Microsoft Key Vault,Key Vault,Delete Key Vault,Microsoft.KeyVault/vaults/delete,Deletes a key vault,,False
Microsoft Key Vault,Key Vault,Get private link resources,Microsoft.KeyVault/vaults/privateLinkResources/read,Get the available private link resources for the specified instance of Key Vault,system,False
Microsoft Key Vault,Key Vault,Update Key Vault,Microsoft.KeyVault/vaults/write,Creates a new key vault or updates the properties of an existing key vault. Certain properties may require more permissions.,,False
Microsoft Key Vault,Key Vault,Use Vault for Azure Deployments,Microsoft.KeyVault/vaults/deploy/action,Enables access to secrets in a key vault when deploying Azure resources,,False
Microsoft Key Vault,Key Vault,View Key Vault,Microsoft.KeyVault/vaults/read,View the properties of a key vault,,False
Microsoft Key Vault,Key Vault Diagnostic Settings,Read diagnostic setting,Microsoft.KeyVault/vaults/providers/Microsoft.Insights/diagnosticSettings/Read,Gets the diagnostic setting for the resource,system,False
Microsoft Key Vault,Key Vault Diagnostic Settings,Write diagnostic setting,Microsoft.KeyVault/vaults/providers/Microsoft.Insights/diagnosticSettings/Write,Creates or updates the diagnostic setting for the resource,system,False
Microsoft Key Vault,Key Vault Log Definition,Read log definition,Microsoft.KeyVault/vaults/providers/Microsoft.Insights/logDefinitions/read,Gets the available logs for a key vault,system,False
Microsoft Key Vault,Key Vault Metric Definition,Read metric definition,Microsoft.KeyVault/vaults/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for a key vault,system,False
Microsoft Key Vault,Key Version,Read Key Version,Microsoft.KeyVault/vaults/keys/versions/read,"List the versions of a specified key, or read the specified version of a key.",,False
Microsoft Key Vault,Key Version,Read Key Version,Microsoft.KeyVault/managedHSMs/keys/versions/read,"List the versions of a specified key, or read the specified version of a key.",,False
Microsoft Key Vault,Location,Delete virtual network or subnets notification,Microsoft.KeyVault/locations/deleteVirtualNetworkOrSubnets/action,Notifies Microsoft.KeyVault that a virtual network or subnet is being deleted,,False
Microsoft Key Vault,Long Run Operation Result,Check Operation Result,Microsoft.KeyVault/locations/operationResults/read,Check the result of a long run operation,,False
Microsoft Key Vault,Managed HSM,Delete Managed HSM,Microsoft.KeyVault/managedHSMs/delete,Delete a Managed HSM,,False
Microsoft Key Vault,Managed HSM,Get private link resources,Microsoft.KeyVault/managedHSMs/privateLinkResources/read,Get the available private link resources for the specified instance of Managed HSM.,system,False
Microsoft Key Vault,Managed HSM,Purge Soft Deleted Managed Hsm,Microsoft.KeyVault/locations/deletedManagedHsms/purge/action,Purge a soft deleted managed hsm,,False
Microsoft Key Vault,Managed HSM,Purge Soft Deleted Managed Hsm,Microsoft.KeyVault/locations/deletedManagedHsms/delete,Purge a soft deleted managed hsm,,False
Microsoft Key Vault,Managed HSM,Update Managed HSM,Microsoft.KeyVault/managedHSMs/write,Create a new Managed HSM or update the properties of an existing Managed HSM,,False
Microsoft Key Vault,Managed HSM,View Managed HSM,Microsoft.KeyVault/managedHSMs/read,View the properties of a Managed HSM,,False
Microsoft Key Vault,Managed HSM,View Soft Deleted Managed Hsms,Microsoft.KeyVault/deletedManagedHsms/read,View the properties of a deleted managed hsm,,False
Microsoft Key Vault,Managed HSM,View Soft Deleted Managed Hsms,Microsoft.KeyVault/locations/deletedManagedHsms/read,View the properties of a deleted managed hsm,,False
Microsoft Key Vault,Managed HSM Diagnostic Settings,Read diagnostic setting,Microsoft.KeyVault/managedHSMs/providers/Microsoft.Insights/diagnosticSettings/Read,Gets the diagnostic setting for the resource,system,False
Microsoft Key Vault,Managed HSM Diagnostic Settings,Write diagnostic setting,Microsoft.KeyVault/managedHSMs/providers/Microsoft.Insights/diagnosticSettings/Write,Creates or updates the diagnostic setting for the resource,system,False
Microsoft Key Vault,Managed HSM Metric Definition,Read metric definition,Microsoft.KeyVault/managedHSMs/providers/Microsoft.Insights/metricDefinitions/read,Gets the available metrics for a key vault,system,False
Microsoft Key Vault,Managed Hsm Log Definition,Read log definition,Microsoft.KeyVault/managedHSMs/providers/Microsoft.Insights/logDefinitions/read,Gets the available logs for a Managed HSM,system,False
Microsoft Key Vault,Managed Hsm long running operation result,Check Operation Result,Microsoft.KeyVault/locations/managedHsmOperationResults/read,Check the result of a long run operation,,False
Microsoft Key Vault,Managed Storage Account,Backup Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/backup/action,Creates a backup file of the definition of a managed storage account and its SAS (Shared Access Signature).,,True
Microsoft Key Vault,Managed Storage Account,Delete Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/delete,Delete the definition of a managed storage account.,,True
Microsoft Key Vault,Managed Storage Account,Delete SAS Definition for Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/sas/delete,Delete the SAS (Shared Access Signature) definition for a managed storage account.,,True
Microsoft Key Vault,Managed Storage Account,Purge Managed Storage Account or SAS,Microsoft.KeyVault/vaults/storageaccounts/purge/action,Purge the soft-deleted definition of a managed storage account or SAS (Shared Access Signature).,,True
Microsoft Key Vault,Managed Storage Account,Read Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/read,Read definition of managed storage accounts.,,True
Microsoft Key Vault,Managed Storage Account,Read SAS Definition for Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/sas/read,Read the SAS (Shared Access Signature) definition for a managed storage account.,,True
Microsoft Key Vault,Managed Storage Account,Recover Managed Storage Account or SAS,Microsoft.KeyVault/vaults/storageaccounts/recover/action,Recover the soft-deleted definition of a managed storage account or SAS (Shared Access Signature).,,True
Microsoft Key Vault,Managed Storage Account,Regenerate Key of Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/regeneratekey/action,Regenerate the access key of a managed storage account.,,True
Microsoft Key Vault,Managed Storage Account,Restore Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/restore/action,Restores the definition of a managed storage account and its SAS (Shared Access Signature) from a backup file generated by Key Vault.,,True
Microsoft Key Vault,Managed Storage Account,Set Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/set/action,Creates or updates the definition of a managed storage account.,,True
Microsoft Key Vault,Managed Storage Account,Set SAS Definition for Managed Storage Account,Microsoft.KeyVault/vaults/storageaccounts/sas/set/action,Creates or updates the SAS (Shared Access Signature) definition for a managed storage account.,,True
Microsoft Key Vault,Name Availability,Check Name Availability,Microsoft.KeyVault/checkNameAvailability/read,Checks that a key vault name is valid and is not in use,,False
Microsoft Key Vault,Network Security Perimeter,Check the Network Security Perimeter for configuration updates.,Microsoft.KeyVault/locations/notifyNetworkSecurityPerimeterUpdatesAvailable/action,Check if the configuration of the Network Security Perimeter needs updating.,system,False
Microsoft Key Vault,Network Security Perimeter Association Proxy,Change state of Network Security Perimeter Association,Microsoft.KeyVault/vaults/networkSecurityPerimeterAssociationProxies/write,Change the state of an association to a Network Security Perimeter resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Network Security Perimeter Association Proxy,Delete a Network Security Perimeter Association Proxy,Microsoft.KeyVault/vaults/networkSecurityPerimeterAssociationProxies/delete,Delete an association proxy to a Network Security Perimeter resource of Microsoft.Network provider.,system,False
Microsoft Key Vault,Network Security Perimeter Association Proxy,Delete a Network Security Perimeter Association Proxy,Microsoft.KeyVault/vaults/networkSecurityPerimeterAssociationProxies/read,Delete an association proxy to a Network Security Perimeter resource of Microsoft.Network provider.,system,False
Microsoft Key Vault,Network Security Perimeter Configuration,Action to join the Network Security Perimeter,Microsoft.KeyVault/vaults/joinPerimeter/action,"Action to join the Network Security Perimeter, used by linked access checks by NRP.",system,False
Microsoft Key Vault,Network Security Perimeter Configuration,Read Network Security Perimeter configuration ,Microsoft.KeyVault/vaults/networkSecurityPerimeterConfigurations/read,Read the Network Security Perimeter configuration stored in a vault.,system,False
Microsoft Key Vault,Network Security Perimeter Configuration,Reconcile Network Security Perimeter configuration ,Microsoft.KeyVault/vaults/networkSecurityPerimeterConfigurations/reconcile/action,Reconcile the Network Security Perimeter configuration stored in a vault with NRP's (Microsoft.Network Resource Provider) copy.,system,False
Microsoft Key Vault,Operations,Available Key Vault Operations,Microsoft.KeyVault/operations/read,Lists operations available on Microsoft.KeyVault resource provider,,False
Microsoft Key Vault,Private Endpoint Connection,Approve or reject a Private Endpoint connection,Microsoft.KeyVault/vaults/PrivateEndpointConnectionsApproval/action,Approve or reject a connection to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection,Approve or reject a Private Endpoint connection,Microsoft.KeyVault/managedHSMs/PrivateEndpointConnectionsApproval/action,Approve or reject a connection to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection,Change state of Private Endpoint connection,Microsoft.KeyVault/vaults/privateEndpointConnections/write,Change the state of a connection to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection,Change state of Private Endpoint connection,Microsoft.KeyVault/managedHSMs/privateEndpointConnections/write,Change the state of a connection to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection,Delete a Private Endpoint connection,Microsoft.KeyVault/vaults/privateEndpointConnections/delete,Delete a connection to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection,Delete a Private Endpoint connection,Microsoft.KeyVault/managedHSMs/privateEndpointConnections/delete,Delete a connection to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection,View state of Private Endpoint connection,Microsoft.KeyVault/vaults/privateEndpointConnections/read,View the state of a connection to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection,View state of Private Endpoint connection,Microsoft.KeyVault/managedHSMs/privateEndpointConnections/read,View the state of a connection to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection Proxy,Change state of Private Endpoint Connection Proxy,Microsoft.KeyVault/vaults/privateEndpointConnectionProxies/write,Change the state of a connection proxy to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection Proxy,Change state of Private Endpoint Connection Proxy,Microsoft.KeyVault/managedHSMs/privateEndpointConnectionProxies/write,Change the state of a connection proxy to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection Proxy,Delete a Private Endpoint Connection Proxy,Microsoft.KeyVault/vaults/privateEndpointConnectionProxies/delete,Delete a connection proxy to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection Proxy,Delete a Private Endpoint Connection Proxy,Microsoft.KeyVault/managedHSMs/privateEndpointConnectionProxies/delete,Delete a connection proxy to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection Proxy,Validate a Private Endpoint Connection Proxy,Microsoft.KeyVault/vaults/privateEndpointConnectionProxies/validate/action,Validate a connection proxy to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection Proxy,Validate a Private Endpoint Connection Proxy,Microsoft.KeyVault/managedHSMs/privateEndpointConnectionProxies/validate/action,Validate a connection proxy to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection Proxy,View state of Private Endpoint Connection Proxy,Microsoft.KeyVault/vaults/privateEndpointConnectionProxies/read,View the state of a connection proxy to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Private Endpoint Connection Proxy,View state of Private Endpoint Connection Proxy,Microsoft.KeyVault/managedHSMs/privateEndpointConnectionProxies/read,View the state of a connection proxy to a Private Endpoint resource of Microsoft.Network provider,system,False
Microsoft Key Vault,Secret,Backup Secret,Microsoft.KeyVault/vaults/secrets/backup/action,Creates the backup file of a secret. The file can used to restore the secret in a Key Vault of same subscription. Restrictions may apply.,,True
Microsoft Key Vault,Secret,Delete Secret,Microsoft.KeyVault/vaults/secrets/delete,Deletes a secret. All versions are deleted.,,True
Microsoft Key Vault,Secret,Get Secret,Microsoft.KeyVault/vaults/secrets/getSecret/action,Gets the value of a secret.,,True
Microsoft Key Vault,Secret,List or Read Secret Properties,Microsoft.KeyVault/vaults/secrets/readMetadata/action,"List or view the properties of a secret, but not its value.",,True
Microsoft Key Vault,Secret,Purge Secret,Microsoft.KeyVault/vaults/secrets/purge/action,"Purges a secret, making it unrecoverable.",,True
Microsoft Key Vault,Secret,Read Secret Properties,Microsoft.KeyVault/vaults/secrets/read,"View the properties of a secret, but not its value.",,False
Microsoft Key Vault,Secret,Recover Secret,Microsoft.KeyVault/vaults/secrets/recover/action,"Recovers the deleted secret. The operation performs the reversal of the Delete operation. The operation is applicable in vaults enabled for soft-delete, and must be issued during the retention interval.",,True
Microsoft Key Vault,Secret,Restore Secret,Microsoft.KeyVault/vaults/secrets/restore/action,Restores a secret and all its versions from a backup file generated by Key Vault.,,True
Microsoft Key Vault,Secret,Set Secret,Microsoft.KeyVault/vaults/secrets/setSecret/action,"Sets the value of a secret. If the secret does not exist, the first version is created. Otherwise, a new version is created with the specified value.",,True
Microsoft Key Vault,Secret,Update Secret,Microsoft.KeyVault/vaults/secrets/update/action,Updates the specified attributes associated with the given secret.,,True
Microsoft Key Vault,Secret,Write Secret,Microsoft.KeyVault/vaults/secrets/write,Creates a new secret or updates the value of an existing secret.,,False
Microsoft Key Vault,Soft Deleted Key Vault,Purge Soft Deleted Key Vault,Microsoft.KeyVault/locations/deletedVaults/purge/action,Purge a soft deleted key vault,,False
Microsoft Key Vault,Soft Deleted Key Vault,View Soft Deleted Key Vault,Microsoft.KeyVault/locations/deletedVaults/read,View the properties of a soft deleted key vault,,False
Microsoft Key Vault,Soft Deleted Key Vault,View Soft Deleted Vaults,Microsoft.KeyVault/deletedVaults/read,View the properties of soft deleted key vaults,,False
Microsoft Key Vault,Subscription,Register Subscription,Microsoft.KeyVault/register/action,Registers a subscription,,False
Microsoft Key Vault,Subscription,Unregister Subscription,Microsoft.KeyVault/unregister/action,Unregisters a subscription,,False
